"Building capacity per subsector, per end use, per input energy, and per vintage"
vintage,Sub,EndUse,Tech_type_1,Tech_type_2,Energy_cat,Efficiency,Capacity_units,Capacities
2030,Public,Water Heating,Solar Thermal,Backup,Electricity,Standard,MW,0.022546316377980855
2030,Public,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,MW,17.941379429673404
2030,Public,Water Heating,System,___,Biomass,Standard,MW,0.0021389014733357273
2030,Public,Water Heating,System,___,Wood Pellet,Standard,MW,0.006322070445146904
2030,Public,Water Heating,System,___,Heavy Fuel Oil,Standard,MW,0.12505464710488123
2030,Public,Water Heating,System,___,Kerosene,Standard,MW,0.12527477832184394
2030,Public,Water Heating,System,___,Light Fuel Oil,Standard,MW,0.14408467022986457
2030,Public,Water Heating,System,___,Propane,Energy Star,MW,0.19312792121037672
2030,Public,Water Heating,With Tank,___,Electricity,High,MW,0.09441063981637825
2030,Public,Water Heating,With Tank,___,Electricity,Standard,MW,0.1479809368279408
2030,Public,Water Heating,With Tank,___,Natural Gas,Energy Star,MW,0.2841774957041952
2030,Public,Water Heating,With Tank,___,Natural Gas,High,MW,0.2985864003687275
2030,Public,Water Heating,With Tank,___,Natural Gas,Standard,MW,0.2376619817500436
2030,Public,Water Heating,___,___,District Heating,___,MW,9.013713178720819
2030,Residential,Other Appliances,Other,___,Electricity,Standard,kunits,17177.4608455053
2030,Residential,Clothe Dryer,___,___,Electricity,Energy Star,kunits,0.3961638654470042
2030,Residential,Clothe Dryer,___,___,Electricity,High,kunits,0.2227310202325355
2030,Residential,Clothe Dryer,___,___,Electricity,Standard,kunits,473.0729664131738
2030,Residential,Clothe Washer,___,Combined,Electricity,Energy Star,kunits,29.68070540841179
2030,Residential,Clothe Washer,___,Combined,Electricity,High,kunits,0.07271094563385842
2030,Residential,Clothe Washer,___,Combined,Electricity,Standard,kunits,8.603618120588745
2030,Residential,Clothe Washer,___,Front,Electricity,Energy Star,kunits,0.05309287589907156
2030,Residential,Clothe Washer,___,Front,Electricity,High,kunits,0.04273983228948194
2030,Residential,Clothe Washer,___,Front,Electricity,Standard,kunits,0.05205648713232004
2030,Residential,Clothe Washer,___,Top,Electricity,Energy Star,kunits,0.056935740225613665
2030,Residential,Clothe Washer,___,Top,Electricity,High,kunits,0.04768872016009995
2030,Residential,Clothe Washer,___,Top,Electricity,Standard,kunits,0.0768274642585498
2030,Residential,Dish Washer,___,___,Electricity,Energy Star,kunits,0.6908828931761345
2030,Residential,Dish Washer,___,___,Electricity,High,kunits,0.5094579224840932
2030,Residential,Dish Washer,___,___,Electricity,Standard,kunits,220.1850604847868
2030,Residential,Freezer,___,Chest,Electricity,Energy Star,kunits,0.5468627426050661
2030,Residential,Freezer,___,Chest,Electricity,High,kunits,0.6289447853564448
2030,Residential,Freezer,___,Chest,Electricity,Standard,kunits,39.36271896678259
2030,Residential,Freezer,___,Standing,Electricity,Energy Star,kunits,0.1571332611322626
2030,Residential,Freezer,___,Standing,Electricity,High,kunits,0.14822124312881763
2030,Residential,Freezer,___,Standing,Electricity,Standard,kunits,0.1756435640955918
2030,Residential,Lighting,Fluocompact,___,Electricity,Energy Star,Mlm,1.9387284955502018
2030,Residential,Lighting,Fluocompact,___,Electricity,High,Mlm,2.924488830192931
2030,Residential,Lighting,Fluocompact,___,Electricity,Standard,Mlm,7.377511612780446
2030,Residential,Lighting,Fluorescent,T12,Electricity,Standard,Mlm,10.217968679489903
2030,Residential,Lighting,Fluorescent,T5,Electricity,High,Mlm,35.86548993419733
2030,Residential,Lighting,Fluorescent,T5,Electricity,Standard,Mlm,860.801454467254
2030,Residential,Lighting,Fluorescent,T8,Electricity,High,Mlm,4.844972877172111
2030,Residential,Lighting,Fluorescent,T8,Electricity,Standard,Mlm,8.582047157384682
2030,Residential,Lighting,Halogen,60W,Electricity,Standard,Mlm,4.864146445815357
2030,Residential,Lighting,Incandescent,60W,Electricity,Standard,Mlm,5.953724999981357
2030,Residential,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm,2.385068958038868
2030,Residential,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,7.1628172194078505
2030,Residential,Range,___,___,Electricity,High,kunits,0.05612782936354164
2030,Residential,Range,___,___,Electricity,Standard,kunits,408.6464965232567
2030,Residential,Range,___,___,Natural Gas,High,kunits,30.609496836885757
2030,Residential,Range,___,___,Natural Gas,Standard,kunits,57.69676271299771
2030,Residential,Refrigerator,___,Freezer Down,Electricity,Energy Star,kunits,0.144307129257894
2030,Residential,Refrigerator,___,Freezer Down,Electricity,High,kunits,0.14404037634215566
2030,Residential,Refrigerator,___,Freezer Down,Electricity,Standard,kunits,0.15500704733491705
2030,Residential,Refrigerator,___,Freezer Top,Electricity,Energy Star,kunits,0.503276641243506
2030,Residential,Refrigerator,___,Freezer Top,Electricity,High,kunits,0.4094992785463417
2030,Residential,Refrigerator,___,Freezer Top,Electricity,Standard,kunits,73.24396608137131
2030,Residential,Refrigerator,___,___,Electricity,Standard,kunits,265.42755575687994
2030,Residential,Space Cooling,Central,___,Electricity,Energy Star,MW,0.25168678402821965
2030,Residential,Space Cooling,Central,___,Electricity,High,MW,0.20653435869508846
2030,Residential,Space Cooling,Central,___,Electricity,Standard,MW,0.268403952610546
2030,Residential,Space Cooling,Wall,___,Electricity,Energy Star,MW,1.1303721177920125
2030,Residential,Space Cooling,Wall,___,Electricity,High,MW,0.8510316514394828
2030,Residential,Space Cooling,Wall,___,Electricity,Standard,MW,1.6361492644335525
2030,Residential,Space Cooling,Window,___,Electricity,Energy Star,MW,212.66583795055365
2030,Residential,Space Cooling,Window,___,Electricity,High,MW,0.8877657628166791
2030,Residential,Space Cooling,Window,___,Electricity,Standard,MW,541.0093268751064
2030,Residential,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,MW,55.43262623694404
2030,Residential,Space Cooling,___,___,District Cooling,___,MW,83.40457989304493
2030,Residential,Space Heating,Boiler,___,Hydrogen,Standard,MW,0.012571994893376499
2030,Residential,Space Heating,Fireplace,___,Propane,High,MW,0.0827902473165235
2030,Residential,Space Heating,Fireplace,___,Propane,Standard,MW,0.09141855253099851
2030,Residential,Space Heating,Furnace,___,Electricity,Standard,MW,0.42619241228442944
2030,Residential,Space Heating,Furnace,___,Kerosene,Standard,MW,0.5154497662638459
2030,Residential,Space Heating,Furnace,___,Light Fuel Oil,High,MW,0.12028390059360707
2030,Residential,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,0.24773341004596727
2030,Residential,Space Heating,Furnace,___,Natural Gas,Energy Star,MW,0.4142420213266105
2030,Residential,Space Heating,Furnace,___,Natural Gas,High,MW,0.7871878181623182
2030,Residential,Space Heating,Furnace,___,Natural Gas,Standard,MW,0.3272639668293805
2030,Residential,Space Heating,Furnace,___,Propane,Energy Star,MW,0.21093985053628073
2030,Residential,Space Heating,Furnace,___,Propane,High,MW,0.23312130539821593
2030,Residential,Space Heating,Furnace,___,Propane,Standard,MW,0.18933914526848192
2030,Residential,Space Heating,Heat Pump,___,Electricity,Energy Star,MW,2.1352197372513353
2030,Residential,Space Heating,Heat Pump,___,Electricity,High,MW,808.6595337776366
2030,Residential,Space Heating,Heat Pump,___,Electricity,Standard,MW,0.26321059556738574
2030,Residential,Space Heating,Heat Pump,___,Geothermal,Energy Star,MW,0.5384290915633102
2030,Residential,Space Heating,Heat Pump,___,Geothermal,High,MW,0.4071533460334071
2030,Residential,Space Heating,Heat Pump,___,Geothermal,Standard,MW,82.33301640269542
2030,Residential,Space Heating,Heat Pump,___,Natural Gas,Standard,MW,0.14694737744120262
2030,Residential,Space Heating,Plinthe,1000W,Electricity,Standard,MW,0.9203792967721537
2030,Residential,Space Heating,Plinthe,1500W,Electricity,Standard,MW,1.1165263982258289
2030,Residential,Space Heating,Plinthe,500W,Electricity,Standard,MW,0.685515349476502
2030,Residential,Space Heating,Pellet stove,___,Wood Pellet,High,MW,0.2939773606896676
2030,Residential,Space Heating,Pellet stove,___,Wood Pellet,Standard,MW,6.882088347307005
2030,Residential,Space Heating,Stove,___,Biomass,High,MW,0.08726570331877652
2030,Residential,Space Heating,Stove,___,Biomass,Standard,MW,0.08485373508138233
2030,Residential,Space Heating,Zero Programmable Thermostat,___,ETHOS,Standard,MW,52.9689194772329
2030,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,High,MW,234.4079956485515
2030,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,MW,234.40812837810768
2030,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,MW,264.84461156175956
2030,Residential,Space Heating,___,___,District Heating,___,MW,563.1308834420995
2030,Residential,Water Heating,Heat Pump,___,Electricity,Energy Star,MW,11.524948742321639
2030,Residential,Water Heating,Heat Pump,___,Electricity,High,MW,0.07046235087358782
2030,Residential,Water Heating,Heat Pump,___,Electricity,Standard,MW,0.09238946782892532
2030,Residential,Water Heating,Solar Thermal,Backup,Electricity,Standard,MW,0.017326514588106676
2030,Residential,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,MW,344.77564177018576
2030,Residential,Water Heating,System,___,Biomass,Standard,MW,0.9364112618081947
2030,Residential,Water Heating,System,___,Wood Pellet,Standard,MW,0.5422818380071164
2030,Residential,Water Heating,System,___,Kerosene,Standard,MW,0.26233021499248116
2030,Residential,Water Heating,System,___,Light Fuel Oil,Standard,MW,0.20443424683192601
2030,Residential,Water Heating,System,___,Propane,Standard,MW,0.17891858141135925
2030,Residential,Water Heating,With Tank,___,Electricity,High,MW,0.10841607635644171
2030,Residential,Water Heating,With Tank,___,Electricity,Standard,MW,0.18677422715529213
2030,Residential,Water Heating,With Tank,___,Natural Gas,Energy Star,MW,0.14121577726376242
2030,Residential,Water Heating,With Tank,___,Natural Gas,High,MW,0.13728818524616138
2030,Residential,Water Heating,With Tank,___,Natural Gas,Standard,MW,0.14644480380803648
2030,Residential,Water Heating,___,___,District Heating,___,MW,3.4366814834786137
2035,Commercial,Auxiliary Equipment,___,___,Electricity,Standard,kunits,399.65795702385765
2035,Commercial,Auxiliary Equipment,___,___,Natural Gas,Standard,kunits,107.99649114071384
2035,Commercial,Auxiliary Equipment,___,___,Propane,Standard,kunits,3.0770326168981104
2035,Commercial,Auxiliary Motors,___,___,Electricity,Standard,kunits,32.18723649835509
2035,Commercial,Lighting,Fluocompact,___,Electricity,High,Mlm,22.874396213761745
2035,Commercial,Lighting,Fluocompact,___,Electricity,Standard,Mlm,17.743063263527795
2035,Commercial,Lighting,Fluorescent,T5,Electricity,High,Mlm,29136.414847016717
2035,Commercial,Lighting,Fluorescent,T5,Electricity,Standard,Mlm,72.45100520460001
2035,Commercial,Lighting,Fluorescent,T8,Electricity,High,Mlm,14.076880883547686
2035,Commercial,Lighting,Fluorescent,T8,Electricity,Standard,Mlm,19.52293323088542
2035,Commercial,Lighting,Halogen,100W,Electricity,Standard,Mlm,27.860088322444426
2035,Commercial,Lighting,Incandescent,100W,Electricity,Standard,Mlm,15.749881997859694
2035,Commercial,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm,6.953728689960945
2035,Commercial,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,2837.640401177041
2035,Commercial,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,27.39576224910163
2035,Commercial,Space Cooling,Central,___,Electricity,Energy Star,MW,1.2726887074396216
2035,Commercial,Space Cooling,Central,___,Electricity,High,MW,1.287232347996646
2035,Commercial,Space Cooling,Central,___,Electricity,Standard,MW,1.1032664121926807
2035,Commercial,Space Cooling,Central,___,Natural Gas,Energy Star,MW,1.0042851010825604
2035,Commercial,Space Cooling,Central,___,Natural Gas,High,MW,0.9613042209645432
2035,Commercial,Space Cooling,Central,___,Natural Gas,Standard,MW,1.0232716003951308
2035,Commercial,Space Cooling,Wall,___,Electricity,Energy Star,MW,6.0700277766198285
2035,Commercial,Space Cooling,Wall,___,Electricity,High,MW,5.87277318909999
2035,Commercial,Space Cooling,Wall,___,Electricity,Standard,MW,36.00145313731227
2035,Commercial,Space Cooling,Window,___,Electricity,Energy Star,MW,4.756222996300308
2035,Commercial,Space Cooling,Window,___,Electricity,High,MW,2.0548171009071705
2035,Commercial,Space Cooling,Window,___,Electricity,Standard,MW,206.27420514131276
2035,Commercial,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,MW,50.43705395900636
2035,Commercial,Space Cooling,___,___,District Cooling,___,MW,81.11871027157294
2035,Commercial,Space Heating,Furnace,Large,Hydrogen,Standard,MW,0.1025628600312195
2035,Commercial,Space Heating,Furnace,Medium,Hydrogen,Standard,MW,0.10186727582170323
2035,Commercial,Space Heating,Furnace,Small,Hydrogen,Standard,MW,0.10006578688990772
2035,Commercial,Space Heating,Furnace,___,Electricity,Standard,MW,0.839344569375461
2035,Commercial,Space Heating,Furnace,___,Heavy Fuel Oil,High,MW,0.6162738922787544
2035,Commercial,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,MW,0.6228327391399812
2035,Commercial,Space Heating,Furnace,___,Kerosene,Standard,MW,0.6362877616039119
2035,Commercial,Space Heating,Furnace,___,Light Fuel Oil,High,MW,0.7088036665906772
2035,Commercial,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,0.6885200898842267
2035,Commercial,Space Heating,Furnace,___,Natural Gas,Energy Star,MW,2.4841935013076517
2035,Commercial,Space Heating,Furnace,___,Natural Gas,High,MW,5.512491108619382
2035,Commercial,Space Heating,Furnace,___,Natural Gas,Standard,MW,2.303854764728636
2035,Commercial,Space Heating,Furnace,___,Propane,Energy Star,MW,0.4305220728081902
2035,Commercial,Space Heating,Furnace,___,Propane,High,MW,0.4322699649176045
2035,Commercial,Space Heating,Furnace,___,Propane,Standard,MW,0.41562635513534496
2035,Commercial,Space Heating,Heat Pump,___,Electricity,Energy Star,MW,9.601111807361406
2035,Commercial,Space Heating,Heat Pump,___,Electricity,High,MW,423.2122471106329
2035,Commercial,Space Heating,Heat Pump,___,Electricity,Standard,MW,1.4876201076773914
2035,Commercial,Space Heating,Heat Pump,___,Geothermal,Energy Star,MW,1.5590722254691594
2035,Commercial,Space Heating,Heat Pump,___,Geothermal,High,MW,1.2456146329434603
2035,Commercial,Space Heating,Heat Pump,___,Geothermal,Standard,MW,2.287118211543727
2035,Commercial,Space Heating,Heat Pump,___,Natural Gas,Standard,MW,0.3117050696328743
2035,Commercial,Space Heating,Plinthe,1000W,Electricity,Standard,MW,0.9069794464268734
2035,Commercial,Space Heating,Plinthe,1500W,Electricity,Standard,MW,1.043074222965429
2035,Commercial,Space Heating,Plinthe,500W,Electricity,Standard,MW,0.6214837857429081
2035,Commercial,Space Heating,Zero Thermal Measure,___,ETHOS,High,MW,185.4598578989753
2035,Commercial,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,MW,190.8066276536621
2035,Commercial,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,MW,198.66573416372725
2035,Commercial,Space Heating,___,___,District Heating,___,MW,34.507611976221995
2035,Commercial,Street Lighting,Light Emitting Diode,___,Electricity,High,kunits,2210.8289918824908
2035,Commercial,Water Heating,Heat Pump,___,Electricity,Energy Star,MW,39.40730877814349
2035,Commercial,Water Heating,Heat Pump,___,Electricity,High,MW,0.3935497073719948
2035,Commercial,Water Heating,Heat Pump,___,Electricity,Standard,MW,1.2032603929424912
2035,Commercial,Water Heating,Solar Thermal,Backup,Electricity,Standard,MW,0.04187699417908803
2035,Commercial,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,MW,76.33545376297539
2035,Commercial,Water Heating,System,___,Heavy Fuel Oil,Standard,MW,0.17988962836753877
2035,Commercial,Water Heating,System,___,Kerosene,Standard,MW,0.1837418552069629
2035,Commercial,Water Heating,System,___,Light Fuel Oil,Standard,MW,0.19792761136293238
2035,Commercial,Water Heating,System,___,Propane,Energy Star,MW,0.2938874625889758
2035,Commercial,Water Heating,With Tank,___,Electricity,High,MW,0.13940461392766904
2035,Commercial,Water Heating,With Tank,___,Electricity,Standard,MW,0.21491386858217545
2035,Commercial,Water Heating,With Tank,___,Natural Gas,Energy Star,MW,1.1202779370414342
2035,Commercial,Water Heating,With Tank,___,Natural Gas,High,MW,31.386465270423304
2035,Commercial,Water Heating,With Tank,___,Natural Gas,Standard,MW,0.41420040854669943
2035,Commercial,Water Heating,___,___,District Heating,___,MW,9.720974754751833
2035,Industry,Industrial Processes,Self produced,Retrofit,ETHOS,,MW,0.018956383239394116
2035,Industry,Industrial Processes,Self produced,___,Waste Heat,,MW,228.05242892764295
2035,Industry,Lighting,Self produced,Retrofit,ETHOS,,MW,34.96911507212047
2035,Industry,Space Cooling,Self produced,Retrofit,ETHOS,,MW,0.014282809824995102
2035,Industry,Space Heating,Self produced,Retrofit,ETHOS,,MW,73.41993050647514
2035,Industry,Water Heating,Self produced,Retrofit,ETHOS,,MW,192.1120259295319
2035,Public,Auxiliary Equipment,___,___,Biomass,Standard,kunits,0.007968455266605456
2035,Public,Auxiliary Equipment,___,___,Electricity,Standard,kunits,34.03931254985003
2035,Public,Auxiliary Equipment,___,___,Natural Gas,Standard,kunits,5.241541432143871
2035,Public,Auxiliary Equipment,___,___,Propane,Standard,kunits,1.011067223772737
2035,Public,Auxiliary Motors,___,___,Electricity,Standard,kunits,7.784896352243199
2035,Public,Lighting,Fluocompact,___,Electricity,High,Mlm,8.950725917217564
