regions,tech,c2a,c2a_notes
TO,COMBDGICIOldSHFUR___STDPRO_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceStandard EfficiencyPropane2023
TO,COMBDGICIOldSHZTM___STDETHOS_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingZero Thermal MeasureStandard2023
TO,COMBDGICIOldSHZTM___MEDETHOS_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingZero Thermal MeasureMedium2023
TO,COMBDGICIOldSHZTM___HIGETHOS_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingZero Thermal MeasureHigh Efficiency2023
TO,COMBDGICIOldWHSYS___STDBMA_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingSystemStandard EfficiencyBiomass2023
TO,COMBDGICIOldWHHEP___HIGELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingHeat PumpHigh EfficiencyElectricity2023
TO,COMBDGICIOldWHHEP___ESRELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingHeat PumpEnergy StarElectricity2023
TO,COMBDGICIOldWHHEP___STDELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingHeat PumpStandard EfficiencyElectricity2023
TO,COMBDGICIOldWHWTK___HIGELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingWith TankHigh EfficiencyElectricity2023
TO,COMBDGICIOldWHWTK___STDELC_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingWith TankStandard EfficiencyElectricity2023
TO,COMBDGICIOldWHSYS___STDHFO_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingSystemStandard EfficiencyHeavy Fuel Oil2023
TO,COMBDGICIOldWHSYS___STDKER_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingSystemStandard EfficiencyKerosene2023
TO,COMBDGICIOldWHSYS___STDLFO_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingSystemStandard EfficiencyLight Fuel Oil2023
TO,COMBDGICIOldWHSYS___STDBWP_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingSystemStandard EfficiencyWood Pellet2023
TO,COMBDGICIOldWHSYS___ESRPRO_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingSystemEnergy StarPropane2023
TO,COMBDGICIOldSLLED___HIGELC_23,1,CommercialBuildingInformation and Cultural IndustriesOldStreet LightingLight Emitting DiodeHigh EfficiencyElectricity2023
TO,COMBDGICIOldAM______STDELC_16,31.536,CommercialBuildingInformation and Cultural IndustriesOldAuxiliary MotorsStandard EfficiencyElectricity2016
TO,COMBDGICIOldAE______STDELC_16,31.536,CommercialBuildingInformation and Cultural IndustriesOldAuxiliary EquipmentStandard EfficiencyElectricity2016
TO,COMBDGICIOldAE______STDPRO_16,31.536,CommercialBuildingInformation and Cultural IndustriesOldAuxiliary EquipmentStandard EfficiencyPropane2016
TO,COMBDGICIOldLIFLC___STDELC_16,1,CommercialBuildingInformation and Cultural IndustriesOldLightingFluocompactStandard EfficiencyElectricity2016
TO,COMBDGICIOldLIFLU___STDELC_16,1,CommercialBuildingInformation and Cultural IndustriesOldLightingFluorescenteStandard EfficiencyElectricity2016
TO,COMBDGICIOldLIHAL___STDELC_16,1,CommercialBuildingInformation and Cultural IndustriesOldLightingHalogenStandard EfficiencyElectricity2016
TO,COMBDGICIOldLIINC___STDELC_16,1,CommercialBuildingInformation and Cultural IndustriesOldLightingIncandescentStandard EfficiencyElectricity2016
TO,COMBDGICIOldLILED___STDELC_16,1,CommercialBuildingInformation and Cultural IndustriesOldLightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,COMBDGICIOldSC______STDELC_16,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingStandard EfficiencyElectricity2016
TO,COMBDGICIOldSC_________DCO_16,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingDistrict Cooling2016
TO,COMBDGICIOldSHFUR___STDELC_16,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceStandard EfficiencyElectricity2016
TO,COMBDGICIOldSHHEP___STDELC_16,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingHeat PumpStandard EfficiencyElectricity2016
TO,COMBDGICIOldSHPLT___STDELC_16,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingPlintheStandard EfficiencyElectricity2016
TO,COMBDGICIOldSHFUR___STDHFO_16,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2016
TO,COMBDGICIOldSHFUR___STDKER_16,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceStandard EfficiencyKerosene2016
TO,COMBDGICIOldSHFUR___STDLFO_16,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2016
TO,COMBDGICIOldSHFUR___STDPRO_16,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceStandard EfficiencyPropane2016
TO,COMBDGICIOldSH_________DHE_16,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingDistrict Heating2016
TO,COMBDGICIOldWH______STDELC_16,31.536,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingStandard EfficiencyElectricity2016
TO,COMBDGICIOldWH______STDHFO_16,31.536,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingStandard EfficiencyHeavy Fuel Oil2016
TO,COMBDGICIOldWH______STDKER_16,31.536,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingStandard EfficiencyKerosene2016
TO,COMBDGICIOldWH______STDLFO_16,31.536,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,COMBDGICIOldWH______STDPRO_16,31.536,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingStandard EfficiencyPropane2016
TO,COMBDGICIOldWH_________DHE_16,31.536,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingDistrict Heating2016
TO,COMBDGICIOldSLLED___STDELC_16,1,CommercialBuildingInformation and Cultural IndustriesOldStreet LightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,COMBDGOFFOldAM______STDELC_23,31.536,CommercialBuildingOfficesOldAuxiliary MotorsStandard EfficiencyElectricity2023
TO,COMBDGOFFOldAE______STDBMA_23,31.536,CommercialBuildingOfficesOldAuxiliary EquipmentStandard EfficiencyBiomass2023
TO,COMBDGOFFOldAE______STDELC_23,31.536,CommercialBuildingOfficesOldAuxiliary EquipmentStandard EfficiencyElectricity2023
TO,COMBDGOFFOldAE______STDNGA_23,31.536,CommercialBuildingOfficesOldAuxiliary EquipmentStandard EfficiencyNatural Gas2023
TO,COMBDGOFFOldAE______STDPRO_23,31.536,CommercialBuildingOfficesOldAuxiliary EquipmentStandard EfficiencyPropane2023
TO,COMBDGOFFOldLILED___HIGELC_23,1,CommercialBuildingOfficesOldLightingLight Emitting DiodeHigh EfficiencyElectricity2023
TO,COMBDGOFFOldLIFLC___HIGELC_23,1,CommercialBuildingOfficesOldLightingFluocompactHigh EfficiencyElectricity2023
TO,COMBDGOFFOldLIFLC___STDELC_23,1,CommercialBuildingOfficesOldLightingFluocompactStandard EfficiencyElectricity2023
TO,COMBDGOFFOldLIFLUT5HIGELC_23,1,CommercialBuildingOfficesOldLightingFluorescenteT5High EfficiencyElectricity2023
TO,COMBDGOFFOldLIFLUT8HIGELC_23,1,CommercialBuildingOfficesOldLightingFluorescenteT8High EfficiencyElectricity2023
TO,COMBDGOFFOldLIFLUT5STDELC_23,1,CommercialBuildingOfficesOldLightingFluorescenteT5Standard EfficiencyElectricity2023
TO,COMBDGOFFOldLIFLUT8STDELC_23,1,CommercialBuildingOfficesOldLightingFluorescenteT8Standard EfficiencyElectricity2023
TO,COMBDGOFFOldLIHAL100WSTDELC_23,1,CommercialBuildingOfficesOldLightingHalogen100WStandard EfficiencyElectricity2023
TO,COMBDGOFFOldLIINC100WSTDELC_23,1,CommercialBuildingOfficesOldLightingIncandescent100WStandard EfficiencyElectricity2023
TO,COMBDGOFFOldLILED___ESRELC_23,1,CommercialBuildingOfficesOldLightingLight Emitting DiodeEnergy StarElectricity2023
TO,COMBDGOFFOldLILED___STDELC_23,1,CommercialBuildingOfficesOldLightingLight Emitting DiodeStandard EfficiencyElectricity2023
TO,COMBDGOFFOldSCCE___HIGELC_23,31.536,CommercialBuildingOfficesOldSpace CoolingCentralHigh EfficiencyElectricity2023
TO,COMBDGOFFOldSCCE___ESRELC_23,31.536,CommercialBuildingOfficesOldSpace CoolingCentralEnergy StarElectricity2023
TO,COMBDGOFFOldSCCE___STDELC_23,31.536,CommercialBuildingOfficesOldSpace CoolingCentralStandard EfficiencyElectricity2023
TO,COMBDGOFFOldSCWA___HIGELC_23,31.536,CommercialBuildingOfficesOldSpace CoolingWallHigh EfficiencyElectricity2023
TO,COMBDGOFFOldSCWA___ESRELC_23,31.536,CommercialBuildingOfficesOldSpace CoolingWallEnergy StarElectricity2023
TO,COMBDGOFFOldSCWA___STDELC_23,31.536,CommercialBuildingOfficesOldSpace CoolingWallStandard EfficiencyElectricity2023
TO,COMBDGOFFOldSCWD___HIGELC_23,31.536,CommercialBuildingOfficesOldSpace CoolingWindowHigh EfficiencyElectricity2023
TO,COMBDGOFFOldSCWD___ESRELC_23,31.536,CommercialBuildingOfficesOldSpace CoolingWindowEnergy StarElectricity2023
TO,COMBDGOFFOldSCWD___STDELC_23,31.536,CommercialBuildingOfficesOldSpace CoolingWindowStandard EfficiencyElectricity2023
TO,COMBDGOFFOldSCCE___HIGNGA_23,31.536,CommercialBuildingOfficesOldSpace CoolingCentralHigh EfficiencyNatural Gas2023
TO,COMBDGOFFOldSCCE___ESRNGA_23,31.536,CommercialBuildingOfficesOldSpace CoolingCentralEnergy StarNatural Gas2023
TO,COMBDGOFFOldSCCE___STDNGA_23,31.536,CommercialBuildingOfficesOldSpace CoolingCentralStandard EfficiencyNatural Gas2023
TO,COMBDGOFFOldSHFUR___STDELC_23,31.536,CommercialBuildingOfficesOldSpace HeatingFurnaceStandard EfficiencyElectricity2023
TO,COMBDGOFFOldSHPLT500WSTDELC_23,31.536,CommercialBuildingOfficesOldSpace HeatingPlinthe500WStandard EfficiencyElectricity2023
TO,COMBDGOFFOldSHPLT1000WSTDELC_23,31.536,CommercialBuildingOfficesOldSpace HeatingPlinthe1000WStandard EfficiencyElectricity2023
TO,COMBDGOFFOldSHPLT1500WSTDELC_23,31.536,CommercialBuildingOfficesOldSpace HeatingPlinthe1500WStandard EfficiencyElectricity2023
TO,COMBDGOFFOldSHFUR___HIGHFO_23,31.536,CommercialBuildingOfficesOldSpace HeatingFurnaceHigh EfficiencyHeavy Fuel Oil2023
TO,COMBDGOFFOldSHFUR___STDHFO_23,31.536,CommercialBuildingOfficesOldSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2023
TO,COMBDGOFFOldSHFURSMASTDHH2_23,31.536,CommercialBuildingOfficesOldSpace HeatingFurnaceSmallStandard EfficiencyHydrogen2023
TO,COMBDGOFFOldSHFURMEDSTDHH2_23,31.536,CommercialBuildingOfficesOldSpace HeatingFurnaceMediumStandard EfficiencyHydrogen2023
TO,COMBDGOFFOldSHFURLARSTDHH2_23,31.536,CommercialBuildingOfficesOldSpace HeatingFurnaceLargeStandard EfficiencyHydrogen2023
TO,COMBDGOFFOldSHFUR___STDKER_23,31.536,CommercialBuildingOfficesOldSpace HeatingFurnaceStandard EfficiencyKerosene2023
TO,COMBDGOFFOldSHFUR___HIGLFO_23,31.536,CommercialBuildingOfficesOldSpace HeatingFurnaceHigh EfficiencyLight Fuel Oil2023
TO,COMBDGOFFOldSHFUR___STDLFO_23,31.536,CommercialBuildingOfficesOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2023
TO,COMBDGOFFOldSHFUR___HIGPRO_23,31.536,CommercialBuildingOfficesOldSpace HeatingFurnaceHigh EfficiencyPropane2023
TO,COMBDGOFFOldSHFUR___ESRPRO_23,31.536,CommercialBuildingOfficesOldSpace HeatingFurnaceEnergy StarPropane2023
TO,COMBDGOFFOldSHFUR___STDPRO_23,31.536,CommercialBuildingOfficesOldSpace HeatingFurnaceStandard EfficiencyPropane2023
TO,COMBDGOFFOldSHZTM___STDETHOS_23,31.536,CommercialBuildingOfficesOldSpace HeatingZero Thermal MeasureStandard2023
TO,COMBDGOFFOldSHZTM___MEDETHOS_23,31.536,CommercialBuildingOfficesOldSpace HeatingZero Thermal MeasureMedium2023
TO,COMBDGOFFOldSHZTM___HIGETHOS_23,31.536,CommercialBuildingOfficesOldSpace HeatingZero Thermal MeasureHigh Efficiency2023
TO,COMBDGOFFOldWHSYS___STDBMA_23,31.536,CommercialBuildingOfficesOldWater HeatingSystemStandard EfficiencyBiomass2023
TO,COMBDGOFFOldWHHEP___HIGELC_23,31.536,CommercialBuildingOfficesOldWater HeatingHeat PumpHigh EfficiencyElectricity2023
TO,COMBDGOFFOldWHHEP___ESRELC_23,31.536,CommercialBuildingOfficesOldWater HeatingHeat PumpEnergy StarElectricity2023
TO,COMBDGOFFOldWHHEP___STDELC_23,31.536,CommercialBuildingOfficesOldWater HeatingHeat PumpStandard EfficiencyElectricity2023
TO,COMBDGOFFOldWHWTK___HIGELC_23,31.536,CommercialBuildingOfficesOldWater HeatingWith TankHigh EfficiencyElectricity2023
TO,COMBDGOFFOldWHWTK___STDELC_23,31.536,CommercialBuildingOfficesOldWater HeatingWith TankStandard EfficiencyElectricity2023
TO,COMBDGOFFOldWHSYS___STDHFO_23,31.536,CommercialBuildingOfficesOldWater HeatingSystemStandard EfficiencyHeavy Fuel Oil2023
TO,COMBDGOFFOldWHSYS___STDKER_23,31.536,CommercialBuildingOfficesOldWater HeatingSystemStandard EfficiencyKerosene2023
TO,COMBDGOFFOldWHSYS___STDLFO_23,31.536,CommercialBuildingOfficesOldWater HeatingSystemStandard EfficiencyLight Fuel Oil2023
TO,COMBDGOFFOldWHSYS___STDBWP_23,31.536,CommercialBuildingOfficesOldWater HeatingSystemStandard EfficiencyWood Pellet2023
TO,COMBDGOFFOldWHSYS___ESRPRO_23,31.536,CommercialBuildingOfficesOldWater HeatingSystemEnergy StarPropane2023
TO,COMBDGOFFOldSLLED___HIGELC_23,1,CommercialBuildingOfficesOldStreet LightingLight Emitting DiodeHigh EfficiencyElectricity2023
TO,COMBDGOFFOldAM______STDELC_16,31.536,CommercialBuildingOfficesOldAuxiliary MotorsStandard EfficiencyElectricity2016
TO,COMBDGOFFOldAE______STDELC_16,31.536,CommercialBuildingOfficesOldAuxiliary EquipmentStandard EfficiencyElectricity2016
TO,COMBDGOFFOldAE______STDPRO_16,31.536,CommercialBuildingOfficesOldAuxiliary EquipmentStandard EfficiencyPropane2016
TO,COMBDGOFFOldLIFLC___STDELC_16,1,CommercialBuildingOfficesOldLightingFluocompactStandard EfficiencyElectricity2016
TO,COMBDGOFFOldLIFLU___STDELC_16,1,CommercialBuildingOfficesOldLightingFluorescenteStandard EfficiencyElectricity2016
TO,COMBDGOFFOldLIHAL___STDELC_16,1,CommercialBuildingOfficesOldLightingHalogenStandard EfficiencyElectricity2016
TO,COMBDGOFFOldLIINC___STDELC_16,1,CommercialBuildingOfficesOldLightingIncandescentStandard EfficiencyElectricity2016
TO,COMBDGOFFOldLILED___STDELC_16,1,CommercialBuildingOfficesOldLightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,COMBDGOFFOldSC______STDELC_16,31.536,CommercialBuildingOfficesOldSpace CoolingStandard EfficiencyElectricity2016
TO,COMBDGOFFOldSC_________DCO_16,31.536,CommercialBuildingOfficesOldSpace CoolingDistrict Cooling2016
TO,COMBDGOFFOldSHFUR___STDELC_16,31.536,CommercialBuildingOfficesOldSpace HeatingFurnaceStandard EfficiencyElectricity2016
TO,COMBDGOFFOldSHHEP___STDELC_16,31.536,CommercialBuildingOfficesOldSpace HeatingHeat PumpStandard EfficiencyElectricity2016
TO,COMBDGOFFOldSHPLT___STDELC_16,31.536,CommercialBuildingOfficesOldSpace HeatingPlintheStandard EfficiencyElectricity2016
TO,COMBDGOFFOldSHFUR___STDHFO_16,31.536,CommercialBuildingOfficesOldSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2016
TO,COMBDGOFFOldSHFUR___STDKER_16,31.536,CommercialBuildingOfficesOldSpace HeatingFurnaceStandard EfficiencyKerosene2016
TO,COMBDGOFFOldSHFUR___STDLFO_16,31.536,CommercialBuildingOfficesOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2016
TO,COMBDGOFFOldSHFUR___STDPRO_16,31.536,CommercialBuildingOfficesOldSpace HeatingFurnaceStandard EfficiencyPropane2016
TO,COMBDGOFFOldSH_________DHE_16,31.536,CommercialBuildingOfficesOldSpace HeatingDistrict Heating2016
TO,COMBDGOFFOldWH______STDELC_16,31.536,CommercialBuildingOfficesOldWater HeatingStandard EfficiencyElectricity2016
TO,COMBDGOFFOldWH______STDHFO_16,31.536,CommercialBuildingOfficesOldWater HeatingStandard EfficiencyHeavy Fuel Oil2016
TO,COMBDGOFFOldWH______STDKER_16,31.536,CommercialBuildingOfficesOldWater HeatingStandard EfficiencyKerosene2016
TO,COMBDGOFFOldWH______STDLFO_16,31.536,CommercialBuildingOfficesOldWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,COMBDGOFFOldWH______STDPRO_16,31.536,CommercialBuildingOfficesOldWater HeatingStandard EfficiencyPropane2016
TO,COMBDGOFFOldWH_________DHE_16,31.536,CommercialBuildingOfficesOldWater HeatingDistrict Heating2016
TO,COMBDGOFFOldSLLED___STDELC_16,1,CommercialBuildingOfficesOldStreet LightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,COMBDGEDSOldAM______STDELC_23,31.536,CommercialBuildingEducational ServicesOldAuxiliary MotorsStandard EfficiencyElectricity2023
TO,COMBDGEDSOldAE______STDBMA_23,31.536,CommercialBuildingEducational ServicesOldAuxiliary EquipmentStandard EfficiencyBiomass2023
TO,COMBDGEDSOldAE______STDELC_23,31.536,CommercialBuildingEducational ServicesOldAuxiliary EquipmentStandard EfficiencyElectricity2023
TO,COMBDGEDSOldAE______STDNGA_23,31.536,CommercialBuildingEducational ServicesOldAuxiliary EquipmentStandard EfficiencyNatural Gas2023
TO,COMBDGEDSOldAE______STDPRO_23,31.536,CommercialBuildingEducational ServicesOldAuxiliary EquipmentStandard EfficiencyPropane2023
TO,COMBDGEDSOldLILED___HIGELC_23,1,CommercialBuildingEducational ServicesOldLightingLight Emitting DiodeHigh EfficiencyElectricity2023
TO,COMBDGEDSOldLIFLC___HIGELC_23,1,CommercialBuildingEducational ServicesOldLightingFluocompactHigh EfficiencyElectricity2023
TO,COMBDGEDSOldLIFLC___STDELC_23,1,CommercialBuildingEducational ServicesOldLightingFluocompactStandard EfficiencyElectricity2023
TO,COMBDGEDSOldLIFLUT5HIGELC_23,1,CommercialBuildingEducational ServicesOldLightingFluorescenteT5High EfficiencyElectricity2023
TO,COMBDGEDSOldLIFLUT8HIGELC_23,1,CommercialBuildingEducational ServicesOldLightingFluorescenteT8High EfficiencyElectricity2023
TO,COMBDGEDSOldLIFLUT5STDELC_23,1,CommercialBuildingEducational ServicesOldLightingFluorescenteT5Standard EfficiencyElectricity2023
TO,COMBDGEDSOldLIFLUT8STDELC_23,1,CommercialBuildingEducational ServicesOldLightingFluorescenteT8Standard EfficiencyElectricity2023
TO,COMBDGEDSOldLIHAL100WSTDELC_23,1,CommercialBuildingEducational ServicesOldLightingHalogen100WStandard EfficiencyElectricity2023
TO,COMBDGEDSOldLIINC100WSTDELC_23,1,CommercialBuildingEducational ServicesOldLightingIncandescent100WStandard EfficiencyElectricity2023
TO,COMBDGEDSOldLILED___ESRELC_23,1,CommercialBuildingEducational ServicesOldLightingLight Emitting DiodeEnergy StarElectricity2023
TO,COMBDGEDSOldLILED___STDELC_23,1,CommercialBuildingEducational ServicesOldLightingLight Emitting DiodeStandard EfficiencyElectricity2023
TO,COMBDGEDSOldSCCE___HIGELC_23,31.536,CommercialBuildingEducational ServicesOldSpace CoolingCentralHigh EfficiencyElectricity2023
TO,COMBDGEDSOldSCCE___ESRELC_23,31.536,CommercialBuildingEducational ServicesOldSpace CoolingCentralEnergy StarElectricity2023
TO,COMBDGEDSOldSCCE___STDELC_23,31.536,CommercialBuildingEducational ServicesOldSpace CoolingCentralStandard EfficiencyElectricity2023
TO,COMBDGEDSOldSCWA___HIGELC_23,31.536,CommercialBuildingEducational ServicesOldSpace CoolingWallHigh EfficiencyElectricity2023
TO,COMBDGEDSOldSCWA___ESRELC_23,31.536,CommercialBuildingEducational ServicesOldSpace CoolingWallEnergy StarElectricity2023
TO,COMBDGEDSOldSCWA___STDELC_23,31.536,CommercialBuildingEducational ServicesOldSpace CoolingWallStandard EfficiencyElectricity2023
TO,COMBDGEDSOldSCWD___HIGELC_23,31.536,CommercialBuildingEducational ServicesOldSpace CoolingWindowHigh EfficiencyElectricity2023
TO,COMBDGEDSOldSCWD___ESRELC_23,31.536,CommercialBuildingEducational ServicesOldSpace CoolingWindowEnergy StarElectricity2023
TO,COMBDGEDSOldSCWD___STDELC_23,31.536,CommercialBuildingEducational ServicesOldSpace CoolingWindowStandard EfficiencyElectricity2023
TO,COMBDGEDSOldSCCE___HIGNGA_23,31.536,CommercialBuildingEducational ServicesOldSpace CoolingCentralHigh EfficiencyNatural Gas2023
TO,COMBDGEDSOldSCCE___ESRNGA_23,31.536,CommercialBuildingEducational ServicesOldSpace CoolingCentralEnergy StarNatural Gas2023
TO,COMBDGEDSOldSCCE___STDNGA_23,31.536,CommercialBuildingEducational ServicesOldSpace CoolingCentralStandard EfficiencyNatural Gas2023
TO,COMBDGEDSOldSHFUR___STDELC_23,31.536,CommercialBuildingEducational ServicesOldSpace HeatingFurnaceStandard EfficiencyElectricity2023
